creditscore,geography,gender,age,tenure,balance,numofproducts,numofproducts,isactivemember,estimatedsalary,exited
562,France,Male,38,5,0,1,1,No Credit Card,115700.2,Churned
763,Spain,Female,32,8,0,2,2,No Credit Card,16725.53,Churned
669,France,Male,57,5,0,2,2,Has Credit Card,56875.76,Churned
709,France,Male,39,8,0,2,2,No Credit Card,56214.09,Churned
554,Spain,Female,45,4,0,2,2,Has Credit Card,193412.05,Churned
699,France,Male,37,10,0,2,2,No Credit Card,83263.04,Churned
732,Spain,Male,54,0,134249.7,1,1,Has Credit Card,13404.4,Churned
625,France,Female,45,3,0,1,1,Has Credit Card,184474.15,Stayed
599,France,Male,30,9,105443.68,1,1,Has Credit Card,121124.53,Churned
584,Spain,Female,50,1,0,1,1,Has Credit Card,152567.75,Stayed
499,France,Male,35,10,0,2,2,No Credit Card,10722.54,Churned
526,Spain,Male,38,2,0,2,2,No Credit Card,58010.98,Churned
625,Germany,Female,35,5,86147.46,2,2,No Credit Card,163440.8,Stayed
537,Spain,Female,38,1,96939.06,1,1,Has Credit Card,102606.92,Churned
696,Spain,Male,47,1,106758.6,1,1,Has Credit Card,80591.18,Churned
679,France,Female,33,9,112528.65,2,2,No Credit Card,177362.45,Churned
684,France,Male,60,2,116563.58,1,1,No Credit Card,120257.7,Stayed
850,France,Male,32,4,0,1,1,Has Credit Card,180622.02,Churned
495,Spain,Female,42,7,0,2,2,No Credit Card,130404.53,Churned
537,Spain,Female,38,6,141786.78,1,1,Has Credit Card,147797.54,Churned
850,France,Male,41,3,136416.82,1,1,Has Credit Card,57844.26,Churned
513,France,Male,30,5,0,2,2,No Credit Card,162523.66,Churned
618,Germany,Female,40,1,133245.52,2,2,Has Credit Card,54495.82,Churned
802,Germany,Female,41,4,90757.64,2,2,Has Credit Card,169183.66,Churned
547,France,Male,43,1,92350.36,1,1,Has Credit Card,80262.91,Churned
613,Germany,Male,69,9,78778.49,1,1,Has Credit Card,8751.59,Churned
592,Germany,Female,34,6,102143.93,2,2,Has Credit Card,102628.98,Churned
546,France,Male,29,5,0,1,1,Has Credit Card,94823.95,Churned
721,Germany,Male,37,4,98459.6,1,1,No Credit Card,90821.66,Churned
671,Germany,Female,47,7,114603.76,2,2,No Credit Card,153194.32,Stayed
624,Spain,Male,35,2,0,2,2,No Credit Card,87310.59,Churned
751,Germany,Female,51,7,148074.79,1,1,No Credit Card,146411.41,Stayed
636,Spain,Male,36,1,0,3,3,Has Credit Card,74048.1,Stayed
607,Spain,Female,62,8,108004.64,1,1,Has Credit Card,23386.77,Stayed
509,Germany,Female,29,0,107712.57,2,2,Has Credit Card,92898.17,Churned
653,Spain,Male,35,9,0,2,2,Has Credit Card,45956.05,Churned
709,Spain,Female,37,8,0,3,3,No Credit Card,71738.56,Churned
559,France,Male,32,9,145303.52,1,1,No Credit Card,103560.98,Churned
684,Germany,Male,37,4,138476.41,2,2,Has Credit Card,52367.29,Churned
635,France,Female,27,8,127471.56,1,1,Has Credit Card,152916.05,Stayed
709,France,Male,26,6,156551.63,1,1,Has Credit Card,4410.77,Churned
656,Germany,Female,49,9,97092.87,1,1,No Credit Card,74771.22,Stayed
793,France,Male,32,2,0,2,2,No Credit Card,193817.63,Stayed
609,Spain,Male,37,5,129312.79,1,1,Has Credit Card,26793.82,Churned
618,Germany,Female,29,10,100315.1,2,2,Has Credit Card,32526.64,Churned
669,Spain,Male,51,3,88827.53,1,1,No Credit Card,85250.77,Stayed
594,Germany,Male,40,0,152092.44,2,2,Has Credit Card,83508.93,Churned
616,Spain,Male,71,4,0,2,2,Has Credit Card,173599.38,Churned
676,France,Female,49,1,0,1,1,No Credit Card,79342.31,Stayed
608,Spain,Female,38,9,102406.76,1,1,Has Credit Card,57600.66,Churned
710,France,Male,21,4,109130.96,2,2,Has Credit Card,56191.99,Churned
695,France,Male,29,5,0,2,2,Has Credit Card,6770.44,Churned
530,Germany,Male,33,9,75242.28,1,1,Has Credit Card,101694.67,Churned
509,Spain,Male,29,1,0,2,2,No Credit Card,69113.14,Churned
517,France,Female,45,4,0,1,1,No Credit Card,172674.36,Stayed
758,Germany,Male,33,0,129142.54,2,2,Has Credit Card,26606.28,Churned
665,France,Male,51,2,0,1,1,No Credit Card,53353.36,Churned
631,Germany,Female,22,6,139129.92,1,1,Has Credit Card,63747.51,Churned
576,Spain,Male,33,3,0,2,2,Has Credit Card,190112.05,Churned
544,Spain,Male,22,3,66483.32,1,1,Has Credit Card,110317.39,Churned
596,Germany,Male,40,5,62389.03,3,3,No Credit Card,148623.43,Stayed
481,France,Female,34,5,0,2,2,Has Credit Card,125253.46,Churned
498,France,Male,46,1,91857.66,1,1,No Credit Card,101954.78,Stayed
512,Spain,Male,31,6,0,2,2,No Credit Card,168462.26,Churned
594,France,Female,56,7,0,1,1,No Credit Card,26215.85,Stayed
570,France,Female,30,10,176173.52,1,1,No Credit Card,97045.32,Stayed
721,Spain,Male,38,7,0,1,1,Has Credit Card,53534.8,Churned
453,France,Female,37,4,131834.76,2,2,No Credit Card,8949.2,Churned
562,France,Male,48,3,92347.96,1,1,Has Credit Card,163116.75,Churned
682,France,Male,40,4,0,2,2,Has Credit Card,140745.91,Churned
748,France,Male,40,3,95297.11,1,1,No Credit Card,171515.84,Churned
729,France,Female,32,9,0,2,2,No Credit Card,150803.44,Churned
663,France,Male,39,4,0,1,1,No Credit Card,76884.05,Churned
735,France,Female,53,8,123845.36,2,2,Has Credit Card,170454.93,Stayed
627,Germany,Male,62,3,143426.34,2,2,Has Credit Card,143104.3,Churned
713,France,Male,46,5,0,1,1,Has Credit Card,55701.62,Churned
562,Germany,Male,31,2,112708.2,1,1,Has Credit Card,186370.3,Churned
632,France,Male,43,2,100013.51,1,1,No Credit Card,24275.32,Churned
479,France,Female,33,2,208165.53,1,1,No Credit Card,50774.81,Stayed
658,Spain,Male,21,7,0,2,2,Has Credit Card,154279.87,Churned
598,France,Female,40,9,0,1,1,No Credit Card,68462.59,Stayed
597,France,Male,19,2,0,2,2,Has Credit Card,91036.74,Churned
512,France,Female,33,6,121685.31,2,2,Has Credit Card,83681.97,Churned
704,France,Male,39,2,111525.02,1,1,No Credit Card,199484.96,Churned
474,France,Male,26,6,0,2,2,No Credit Card,152491.22,Churned
604,Germany,Male,36,10,113546.3,1,1,Has Credit Card,134875.37,Churned
683,France,Male,41,6,95696.52,2,2,Has Credit Card,184366.14,Churned
537,France,Male,28,0,88963.31,2,2,Has Credit Card,189839.93,Churned
794,Spain,Male,31,0,144880.34,2,2,Has Credit Card,175643.44,Churned
732,France,Male,55,9,136576.02,1,1,Has Credit Card,3268.17,Stayed
495,France,Female,38,2,63093.01,1,1,Has Credit Card,47089.72,Churned
552,Germany,Male,38,10,132271.12,2,2,Has Credit Card,46562.02,Churned
602,France,Female,29,3,88814.4,2,2,Has Credit Card,62487.97,Churned
607,Germany,Male,40,5,90594.55,1,1,Has Credit Card,181598.25,Churned
675,Germany,Female,33,0,141816.25,1,1,No Credit Card,64815.05,Stayed
443,France,Female,54,3,138547.97,1,1,Has Credit Card,70196.23,Stayed
727,France,Female,31,2,52192.08,2,2,Has Credit Card,160383.47,Churned
482,France,Male,38,4,124976.19,1,1,No Credit Card,35848.12,Churned
686,France,Female,34,1,0,2,2,No Credit Card,87278.48,Churned
588,Germany,Male,35,3,104356.38,1,1,No Credit Card,94498.82,Churned
605,Spain,Female,48,10,150315.92,1,1,Has Credit Card,133486.36,Churned
583,France,Male,39,1,129299.28,2,2,No Credit Card,73107.6,Churned
738,Germany,Male,37,7,140950.92,2,2,No Credit Card,195333.98,Churned
744,Spain,Male,30,1,128065.12,1,1,No Credit Card,121525.48,Churned
781,France,Male,23,2,107433.48,1,1,No Credit Card,173843.21,Churned
699,France,Male,34,2,117468.67,1,1,No Credit Card,185227.42,Churned
639,France,Female,27,2,0,2,2,No Credit Card,125244.18,Churned
583,France,Female,27,4,0,3,3,No Credit Card,163113.41,Churned
587,France,Male,42,1,0,1,1,No Credit Card,123006.91,Churned
694,France,Male,40,9,0,2,2,No Credit Card,40463.03,Churned
570,France,Female,29,4,153040.03,1,1,Has Credit Card,131363.57,Stayed
692,Germany,Male,45,6,142084.04,4,4,No Credit Card,188305.85,Stayed
511,France,Female,30,5,0,2,2,No Credit Card,143994.86,Churned
788,France,Male,32,4,112079.58,1,1,No Credit Card,89368.59,Churned
526,Spain,Male,66,7,132044.6,2,2,Has Credit Card,158365.89,Churned
749,Spain,Female,46,9,66582.81,1,1,No Credit Card,78753.12,Stayed
691,France,Female,33,6,0,2,2,Has Credit Card,100408.31,Churned
481,France,Female,39,6,0,1,1,Has Credit Card,24677.54,Churned
752,France,Male,33,4,0,2,2,Has Credit Card,39570.78,Churned
658,France,Female,38,6,102895.1,1,1,No Credit Card,155665.76,Churned
679,Spain,Male,42,2,0,1,1,Has Credit Card,168294.27,Churned
754,Germany,Male,27,7,117578.35,2,2,Has Credit Card,87908.01,Churned
679,France,Male,47,10,198546.1,2,2,No Credit Card,191198.92,Stayed
633,Spain,Female,39,2,0,2,2,No Credit Card,191207.03,Churned
674,France,Female,31,1,0,1,1,No Credit Card,128954.05,Churned
600,Germany,Male,28,2,116623.31,1,1,Has Credit Card,59905.29,Churned
645,Spain,Male,49,8,0,2,2,No Credit Card,162012.6,Churned
698,France,Male,36,6,0,2,2,Has Credit Card,19231.98,Churned
508,Spain,Male,54,10,0,1,1,Has Credit Card,175749.36,Churned
555,France,Female,44,3,105770.7,3,3,No Credit Card,60533.96,Stayed
751,France,Female,48,9,0,1,1,No Credit Card,137508.42,Stayed
738,France,Female,39,1,94435.45,2,2,Has Credit Card,189430.86,Churned
706,Germany,Female,39,8,112889.91,1,1,Has Credit Card,6723.66,Churned
595,France,Female,53,7,0,2,2,No Credit Card,41371.68,Stayed
577,Germany,Female,43,3,127940.47,1,1,No Credit Card,125140.72,Stayed
578,Germany,Female,36,8,129745.1,1,1,Has Credit Card,143683.75,Churned
699,France,Male,32,3,0,2,2,Has Credit Card,170770.44,Churned
826,France,Female,30,5,0,2,2,Has Credit Card,157397.57,Churned
656,Germany,Female,46,7,141535.52,1,1,No Credit Card,50595.15,Stayed
556,France,Female,47,2,139914.27,1,1,Has Credit Card,50390.98,Churned
569,France,Male,41,4,120243.49,1,1,No Credit Card,163150.03,Stayed
765,France,Male,34,9,91835.16,1,1,No Credit Card,138280.17,Churned
544,Spain,Male,37,2,0,2,2,No Credit Card,135067.02,Churned
588,Spain,Female,22,9,67178.19,1,1,Has Credit Card,163534.75,Stayed
740,Spain,Female,31,8,0,2,2,No Credit Card,86657.48,Churned
850,Spain,Male,38,7,115378.94,1,1,Has Credit Card,162087.82,Churned
766,Germany,Male,30,4,127786.28,2,2,Has Credit Card,28879.3,Churned
849,France,Female,41,6,0,2,2,Has Credit Card,169203.51,Stayed
612,France,Female,33,0,64900.32,2,2,No Credit Card,102426.12,Churned
517,Germany,Male,53,0,109172.88,1,1,No Credit Card,54676.1,Stayed
645,France,Female,55,7,0,2,2,Has Credit Card,18369.33,Churned
696,Germany,Male,43,4,114091.38,1,1,Has Credit Card,159888.1,Churned
716,France,Female,40,3,0,2,2,Has Credit Card,167636.15,Churned
590,France,Male,32,9,0,2,2,No Credit Card,138889.15,Churned
656,France,Female,45,7,145933.27,1,1,Has Credit Card,199392.14,Churned
473,Germany,Female,35,7,131504.73,1,1,No Credit Card,189560.43,Churned
742,Germany,Female,44,8,107926.02,1,1,Has Credit Card,17375.27,Stayed
834,Germany,Female,57,8,112281.6,3,3,No Credit Card,140225.14,Stayed
721,France,Male,41,7,0,2,2,Has Credit Card,61018.85,Churned
590,Spain,Male,29,10,0,1,1,Has Credit Card,51907.72,Stayed
516,Spain,Female,31,7,0,1,1,No Credit Card,47018.75,Churned
850,France,Male,33,0,124781.67,1,1,Has Credit Card,33700.52,Churned
748,France,Female,39,9,132865.56,1,1,Has Credit Card,59636.43,Stayed
798,Germany,Female,38,4,129055.13,1,1,No Credit Card,157147.59,Churned
612,Germany,Male,76,6,96166.88,1,1,Has Credit Card,191393.26,Churned
540,France,Female,40,3,165298.12,1,1,Has Credit Card,199862.75,Churned
719,Spain,Female,33,7,0,2,2,No Credit Card,20016.59,Churned
598,France,Male,48,6,120682.53,1,1,No Credit Card,30635.52,Stayed
796,Spain,Male,32,5,102773.15,2,2,Has Credit Card,117832.88,Churned
579,Germany,Male,42,0,144386.32,1,1,Has Credit Card,22497.1,Stayed
599,Spain,Male,35,6,137102.65,1,1,No Credit Card,76870.81,Churned
724,France,Female,30,9,142475.87,1,1,Has Credit Card,107848.24,Churned
508,France,Female,43,9,0,1,1,No Credit Card,103726.71,Churned
773,Spain,Male,37,2,103195.2,2,2,No Credit Card,178268.36,Churned
526,France,Male,28,1,112070.44,1,1,Has Credit Card,126281.83,Churned
542,France,Female,29,7,0,2,2,Has Credit Card,196651.72,Churned
470,France,Male,35,1,96473.59,1,1,No Credit Card,5962.3,Churned
805,Spain,Male,37,5,0,2,2,No Credit Card,21928.81,Churned
548,Germany,Male,49,9,108437.89,1,1,No Credit Card,127022.87,Stayed
672,France,Male,37,5,153195.59,1,1,Has Credit Card,162763.01,Churned
773,France,Male,45,8,96877.21,1,1,Has Credit Card,113950.51,Churned
614,France,Male,44,6,0,2,2,Has Credit Card,104930.46,Churned
537,France,Female,38,10,0,1,1,No Credit Card,52337.97,Stayed
704,France,Female,40,6,95452.89,1,1,Has Credit Card,179964.55,Churned
586,Spain,Male,41,3,63873.56,1,1,No Credit Card,83753.64,Churned
677,France,Female,24,0,148298.59,2,2,No Credit Card,182913.95,Churned
558,Spain,Female,31,7,0,2,2,No Credit Card,166720.28,Churned
634,Germany,Female,37,7,143258.85,2,2,No Credit Card,192721.98,Churned
655,Germany,Male,37,9,121342.24,1,1,Has Credit Card,180241.44,Churned
619,Germany,Female,28,6,99152.73,2,2,No Credit Card,48475.12,Churned
662,France,Female,41,4,0,2,2,No Credit Card,126551.48,Churned
705,Spain,Male,33,7,68423.89,1,1,Has Credit Card,64872.55,Churned
527,Spain,Female,35,8,0,1,1,No Credit Card,98031.53,Stayed
630,Germany,Female,25,7,79656.81,1,1,No Credit Card,93524.22,Churned
850,France,Male,35,2,0,2,2,Has Credit Card,56991.66,Churned
668,France,Female,53,10,110240.04,1,1,No Credit Card,183980.56,Stayed
573,France,Female,32,9,125321.84,2,2,Has Credit Card,130234.63,Churned
680,France,Male,27,3,0,1,1,No Credit Card,32454.26,Churned
758,France,Female,32,2,84378.9,1,1,Has Credit Card,75396.43,Churned
597,France,Male,45,7,0,2,2,No Credit Card,167756.45,Churned
580,Germany,Male,35,10,136281.41,2,2,Has Credit Card,24799.47,Churned
622,France,Male,59,5,119380.37,1,1,Has Credit Card,60429.43,Churned
638,Germany,Male,62,4,108716.59,2,2,Has Credit Card,74241.09,Churned
640,France,Female,20,4,0,2,2,Has Credit Card,78310.82,Churned
644,Spain,Male,28,0,0,2,2,No Credit Card,119419.37,Churned
753,France,Female,31,6,106596.29,1,1,No Credit Card,91305.77,Churned
629,France,Female,37,10,99546.25,3,3,Has Credit Card,25136.95,Stayed
775,France,Female,30,5,0,1,1,No Credit Card,193880.6,Stayed
701,France,Female,41,2,0,1,1,No Credit Card,47856.78,Churned
708,Spain,Male,19,7,112615.86,1,1,Has Credit Card,4491.77,Churned
521,Spain,Female,22,10,0,1,1,Has Credit Card,101311.95,Churned
636,France,Female,24,9,0,2,2,Has Credit Card,38830.72,Churned
529,France,Female,31,5,0,2,2,No Credit Card,26817.23,Churned
757,France,Male,28,3,75381.15,1,1,Has Credit Card,199727.72,Churned
767,Spain,Female,24,5,0,2,2,Has Credit Card,67445.85,Churned
525,Spain,Male,33,5,0,2,2,No Credit Card,161002.29,Churned
759,Spain,Male,38,1,0,2,2,No Credit Card,20778.39,Churned
520,Germany,Female,45,1,123086.39,1,1,Has Credit Card,41042.4,Stayed
738,France,Female,26,3,0,2,2,No Credit Card,67484.16,Churned
548,Spain,Male,37,4,0,1,1,No Credit Card,121763.68,Churned
535,Spain,Male,48,9,109472.47,1,1,No Credit Card,157358.43,Stayed
615,Spain,Male,59,4,155766.05,1,1,Has Credit Card,110275.17,Churned
850,Germany,Male,38,7,101985.81,2,2,No Credit Card,43801.27,Churned
487,France,Female,34,2,96019.5,1,1,No Credit Card,9085,Churned
731,France,Male,30,7,0,2,2,Has Credit Card,143086.09,Churned
726,Spain,Female,35,9,0,2,2,Has Credit Card,100556.98,Churned
609,France,Female,35,2,147900.43,1,1,No Credit Card,140000.29,Churned
714,France,Male,52,4,100755.66,1,1,Has Credit Card,186775.25,Churned
694,Spain,Female,35,7,0,1,1,No Credit Card,133570.43,Stayed
786,France,Female,33,0,83036.05,1,1,Has Credit Card,154990.58,Stayed
698,Spain,Male,27,6,125427.37,2,2,No Credit Card,27654.44,Churned
601,France,Female,46,3,98202.76,1,1,No Credit Card,137763.93,Churned
769,Spain,Male,41,1,72509.91,1,1,No Credit Card,25723.73,Churned
850,Germany,Male,44,3,140393.65,2,2,Has Credit Card,186285.52,Churned
646,Spain,Female,50,5,142644.64,2,2,Has Credit Card,142208.5,Stayed
659,France,Female,44,9,23503.31,1,1,Has Credit Card,169862.01,Stayed
487,Spain,Male,33,8,145729.71,1,1,No Credit Card,41365.85,Churned
740,Germany,Female,40,2,122295.17,2,2,Has Credit Card,30812.84,Churned
686,France,Male,39,4,0,2,2,No Credit Card,155023.93,Churned
612,Spain,Female,36,5,119799.27,2,2,No Credit Card,159416.58,Churned
655,Spain,Male,37,8,163708.58,2,2,No Credit Card,76259.23,Churned
617,France,Male,34,1,61687.33,2,2,No Credit Card,105965.25,Churned
674,France,Female,27,4,79144.34,1,1,Has Credit Card,50743.83,Churned
711,Spain,Male,32,5,0,2,2,Has Credit Card,147720.27,Churned
624,Germany,Female,27,7,104848.68,1,1,Has Credit Card,167387.36,Churned
597,Spain,Male,26,5,0,2,2,Has Credit Card,95159.13,Churned
682,Spain,Male,46,4,0,1,1,Has Credit Card,4654.28,Churned
775,France,Male,45,8,0,1,1,No Credit Card,130376.68,Churned
727,France,Female,29,1,146652.01,1,1,Has Credit Card,173486.39,Churned
629,France,Male,31,6,0,2,2,No Credit Card,93881.75,Churned
684,France,Male,46,0,0,2,2,Has Credit Card,36376.97,Churned
549,Germany,Female,37,1,130622.34,2,2,Has Credit Card,128499.94,Churned
593,Germany,Male,69,2,187013.13,2,2,Has Credit Card,105898.69,Churned
536,Spain,Male,40,9,0,2,2,Has Credit Card,11959.03,Churned
707,France,Female,36,6,0,1,1,No Credit Card,98810.78,Churned
592,Spain,Male,41,0,0,2,2,No Credit Card,65906.07,Churned
703,France,Male,44,6,98862.54,1,1,No Credit Card,151516.7,Churned
723,Spain,Female,45,4,0,2,2,No Credit Card,37214.39,Churned
452,Germany,Male,52,1,98443.14,2,2,No Credit Card,92033.98,Churned
552,Spain,Male,42,4,0,2,2,No Credit Card,195692.3,Churned
633,France,Female,47,0,0,1,1,Has Credit Card,6342.84,Stayed
479,Germany,Female,23,9,123575.51,1,1,Has Credit Card,95148.28,Churned
768,France,Male,25,6,0,2,2,Has Credit Card,21215.67,Churned
742,France,Male,31,4,105239.1,1,1,Has Credit Card,19700.24,Churned
668,Germany,Male,56,9,110993.79,1,1,No Credit Card,134396.64,Stayed
707,Spain,Male,44,3,0,2,2,Has Credit Card,135077.01,Churned
754,Spain,Male,39,7,157691.98,2,2,No Credit Card,133600.89,Stayed
544,Germany,Male,47,5,105245.21,1,1,No Credit Card,99922.08,Stayed
718,Spain,Male,32,8,0,2,2,Has Credit Card,41399.33,Churned
762,France,Male,31,7,117687.35,1,1,Has Credit Card,159344.43,Churned
772,France,Male,23,2,0,2,2,No Credit Card,18364.19,Churned
691,Germany,Female,37,7,123067.63,1,1,Has Credit Card,98162.44,Stayed
502,France,Male,45,0,0,1,1,No Credit Card,84663.21,Churned
563,France,Female,34,6,0,2,2,No Credit Card,36536.93,Churned
676,France,Female,41,4,101457.14,1,1,Has Credit Card,79101.67,Churned
576,Spain,Male,52,2,100549.43,2,2,Has Credit Card,16644.16,Churned
629,Spain,Male,35,4,174588.8,2,2,Has Credit Card,158420.14,Churned
625,Spain,Male,52,8,121161.57,1,1,No Credit Card,48988.28,Churned
628,France,Male,45,9,0,2,2,Has Credit Card,96862.56,Churned
471,Germany,Female,36,5,90063.74,2,2,Has Credit Card,96366.7,Churned
811,France,Female,45,5,0,2,2,Has Credit Card,146123.19,Churned
504,France,Male,42,3,134936.97,2,2,No Credit Card,135178.91,Churned
687,France,Female,24,3,110495.27,1,1,No Credit Card,158615.41,Churned
660,Germany,Female,37,2,133200.09,1,1,No Credit Card,71433.88,Churned
548,France,Female,41,4,82596.8,1,1,Has Credit Card,55672.09,Churned
609,Germany,Male,31,9,103837.75,1,1,Has Credit Card,150218.11,Churned
659,Spain,Female,42,2,0,1,1,No Credit Card,162734.31,Stayed
526,France,Male,52,8,93590.47,1,1,Has Credit Card,21228.71,Stayed
725,Germany,Male,40,8,104149.66,1,1,No Credit Card,62027.9,Churned
519,Germany,Male,38,1,114141.64,1,1,Has Credit Card,60988.21,Stayed
562,Germany,Female,31,9,117153,1,1,Has Credit Card,108675.01,Churned
482,Germany,Male,45,7,156353.46,1,1,No Credit Card,72643.95,Stayed
535,Spain,Male,37,3,175534.78,2,2,Has Credit Card,9241.52,Churned
561,France,Female,27,9,135637,1,1,No Credit Card,153080.4,Stayed
661,France,Female,30,7,0,2,2,No Credit Card,72196.57,Churned
771,France,Male,27,2,0,2,2,Has Credit Card,199527.34,Churned
545,France,Male,26,7,0,2,2,Has Credit Card,156598.23,Churned
850,Germany,Female,33,2,83415.04,1,1,Has Credit Card,74917.64,Churned
601,Germany,Male,43,3,141859.12,2,2,Has Credit Card,111249.62,Churned
712,Germany,Male,38,7,132767.66,2,2,Has Credit Card,59115.77,Churned
589,France,Female,31,10,110635.32,1,1,No Credit Card,148218.86,Churned
600,Spain,Male,37,8,177657.35,1,1,Has Credit Card,77142.32,Churned
642,Germany,Male,41,4,157777.58,1,1,No Credit Card,67484.6,Churned
575,Germany,Male,47,9,107915.94,2,2,Has Credit Card,63452.18,Stayed
570,Germany,Female,57,5,86568.75,1,1,Has Credit Card,103660.31,Churned
532,Germany,Male,52,9,137755.76,1,1,No Credit Card,163191.99,Stayed
796,France,Male,30,2,137262.71,2,2,No Credit Card,62905.29,Churned
833,Spain,Male,32,6,0,1,1,Has Credit Card,44323.22,Stayed
